주소,건물명,건축년도,면적,층,계약월,건물용도,월별평균 매매가,매매지수,월별평균 전세가,전세지수,2년매매가 평균,구,상세주소,기존 전세가,전세가율
구로구 구로동 1277-0,우리유앤미,2004,85,2층 초과,2023-07-01,아파트,64500.0,92.83,40000.0,84.451,60900.74282405345,구로구,구로동 1277-0,34245.08023990923,56.23097297654592
성북구 정릉동 1018-0,길음뉴타운데시앙,1999,59,2층 초과,2023-07-01,아파트,49999.99999999999,89.128,30000.0,81.036,57737.598940196156,성북구,정릉동 1018-0,27530.698,47.68244351226994
노원구 상계동 637-0,상계주공13(고층),1989,46,2층 초과,2023-07-01,아파트,40000.0,88.952,11539.999999999998,83.126,45028.02943262743,노원구,상계동 637-0,13050.0,28.9819478321295
영등포구 여의도동 30-2,삼부,1975,92,2층 초과,2023-07-01,아파트,214500.0,92.435,44500.00000000001,85.883,193076.8431220159,영등포구,여의도동 30-2,40425.0,20.937259666325296
영등포구 당산동4가 88-0,당산현대3차,1988,73,2층 초과,2023-07-01,아파트,96000.0,92.435,52000.0,85.883,111068.33318089276,영등포구,당산동4가 88-0,50499.26239625879,45.466840952778654
구로구 고척동 141-1,서울가든,1989,85,2층 초과,2023-07-01,아파트,61000.0,92.83,34000.0,84.451,77099.99133206914,구로구,고척동 141-1,29400.0,38.13230000685006
중랑구 상봉동 484-0,"엘지,쌍용아파트",1996,68,2층 초과,2023-07-01,아파트,57499.99999999999,91.603,38000.0,86.41,67283.1800773396,중랑구,상봉동 484-0,30775.0,45.73951463742535
송파구 잠실동 27-0,주공아파트 5단지,1978,83,2층 초과,2023-07-01,아파트,291100.0,96.951,53444.444444444445,84.183,292366.06390330626,송파구,잠실동 27-0,53465.384615384624,18.28713767308751
송파구 잠실동 27-0,주공아파트 5단지,1978,76,2층 초과,2023-07-01,아파트,252850.0,96.951,47086.07142857143,84.183,256586.063990841,송파구,잠실동 27-0,49634.21052631579,19.34407884603098
마포구 상암동 1689-0,상암월드컵파크6단지,2005,104,2층 초과,2023-07-01,아파트,134000.0,93.358,75000.0,86.975,158417.32307904222,마포구,상암동 1689-0,85600.0,54.03449467283949
마포구 상암동 1689-0,상암월드컵파크6단지,2005,85,2층 초과,2023-07-01,아파트,113000.0,93.358,55000.00000000001,86.975,127966.57999726014,마포구,상암동 1689-0,61917.24,48.38547689664418
동대문구 답십리동 1013-0,래미안미드카운티,2019,75,2층 초과,2023-07-01,아파트,105000.0,89.772,60000.0,86.164,124316.65298786137,동대문구,답십리동 1013-0,80000.0,64.3517968649071
동대문구 답십리동 1013-0,래미안미드카운티,2019,85,2층 초과,2023-07-01,아파트,116875.0,89.772,67000.0,86.164,130492.00649150125,동대문구,답십리동 1013-0,57789.225,44.28564366029863
동작구 신대방동 724-0,보라매자이더포레스트,2021,60,2층 초과,2023-07-01,아파트,121000.0,96.056,63250.0,83.141,,동작구,신대방동 724-0,,
양천구 신정동 325-0,목동신시가지11,1988,66,2층 초과,2023-07-01,아파트,118333.33333333331,94.465,35333.333333333336,81.59,140904.90900959828,양천구,신정동 325-0,37000.0,26.25884382600155
양천구 신정동 325-0,목동신시가지11,1988,51,2층 초과,2023-07-01,아파트,107000.0,94.465,27642.85714285714,81.59,106874.97243612401,양천구,신정동 325-0,32970.0,30.84913076324318
용산구 효창동 274-0,효창파크푸르지오,2010,59,2층 초과,2023-07-01,아파트,120000.0,97.327,62500.0,84.515,143890.87769440142,용산구,효창동 274-0,54999.99999999999,38.22340990706179
양천구 신월동 1075-0,목동센트럴아이파크위브1단지,2020,85,2층 초과,2023-07-01,아파트,98333.33333333331,94.465,57333.333333333336,81.59,115363.60841944617,양천구,신월동 1075-0,70761.59999999999,61.33788719811933
송파구 신천동 7-0,장미1,1979,71,2층 초과,2023-07-01,아파트,175000.0,96.951,46687.5,84.183,198554.25069368957,송파구,신천동 7-0,48417.142857142855,24.384843279853108
송파구 신천동 7-0,장미1,1979,82,2층 초과,2023-07-01,아파트,198500.0,96.951,56718.833333333336,84.183,219094.06458018336,송파구,신천동 7-0,61471.42857142857,28.057094421620647
송파구 신천동 7-0,장미1,1979,120,2층 초과,2023-07-01,아파트,233000.0,96.951,74862.5,84.183,265950.538516915,송파구,신천동 7-0,73500.0,27.636717868621748
성북구 장위동 8-2,석계역 한일노벨리아시티,2019,15,2층 초과,2023-07-01,아파트,11750.0,89.128,11500.0,81.036,12151.948167892368,성북구,장위동 8-2,11342.222222222224,93.33665734511949
강남구 대치동 316-0,은마,1979,84,2층 초과,2023-07-01,아파트,259000.0,100.163,67125.0,83.31,249438.7321011025,강남구,대치동 316-0,84092.30769230769,33.712610300722424
강남구 대치동 316-0,은마,1979,84,2층 이하,2023-07-01,아파트,244000.0,100.163,60000.0,83.31,236423.95478195287,강남구,대치동 316-0,64075.0,27.101737664059698
강남구 대치동 316-0,은마,1979,77,2층 초과,2023-07-01,아파트,224500.00000000003,100.163,54302.77777777778,83.31,227520.57049999898,강남구,대치동 316-0,77671.05263157895,34.138035282211675
노원구 상계동 647-0,상계주공12(고층),1988,41,2층 초과,2023-07-01,아파트,41200.0,88.952,16770.0,83.126,51442.593710937836,노원구,상계동 647-0,18200.0,35.37924254416098
중랑구 신내동 650-0,신내6대주,1996,50,2층 초과,2023-07-01,아파트,52050.00000000001,91.603,26700.0,86.41,61247.8180320558,중랑구,신내동 650-0,24335.0,39.73202765731765
서초구 방배동 2525-0,방배우성,1991,80,2층 초과,2023-07-01,아파트,133000.0,102.799,60000.00000000001,84.425,161661.30529381832,서초구,방배동 2525-0,47745.632000000005,29.53436007040933
서초구 방배동 2525-0,방배우성,1991,117,2층 초과,2023-07-01,아파트,172900.0,102.799,70000.0,84.425,185201.40942917837,서초구,방배동 2525-0,63000.0,34.01701973768802
은평구 응암동 768-0,백련산해모로,2020,75,2층 초과,2023-07-01,아파트,83000.0,89.776,25000.0,84.277,104726.06470773606,은평구,응암동 768-0,41482.84225192218,39.610809751794164
은평구 응암동 768-0,백련산해모로,2020,60,2층 초과,2023-07-01,아파트,73750.0,89.776,34000.0,84.277,81494.97600265106,은평구,응암동 768-0,43440.07680784968,53.30399361849809
마포구 공덕동 469-0,래미안공덕5차,2011,60,2층 초과,2023-07-01,아파트,129300.0,93.358,62285.71428571428,86.975,131936.2740096715,마포구,공덕동 469-0,55649.99999999999,42.179453996041005
마포구 공덕동 469-0,래미안공덕5차,2011,85,2층 초과,2023-07-01,아파트,150000.0,93.358,48899.99999999999,86.975,157330.47993766176,마포구,공덕동 469-0,81517.665,51.81301489215524
강서구 마곡동 748-0,마곡13단지힐스테이트마스터,2017,60,2층 초과,2023-07-01,아파트,107500.0,90.277,52800.0,81.465,111542.89532241398,강서구,마곡동 748-0,51772.22222222222,46.41463006009926
강서구 마곡동 748-0,마곡13단지힐스테이트마스터,2017,85,2층 초과,2023-07-01,아파트,134750.0,90.277,62733.333333333336,81.465,143356.1771723826,강서구,마곡동 748-0,60239.77272727273,42.021051283221475
서초구 방배동 485-3,방배래미안타워,2005,103,2층 초과,2023-07-01,아파트,171000.0,102.799,80000.0,84.425,197609.90241882755,서초구,방배동 485-3,95775.85032609594,48.46713102620851
서대문구 천연동 145-0,천연뜨란채,2006,56,2층 초과,2023-07-01,아파트,78933.33333333333,89.097,43999.99999999999,83.08,90622.89509792865,서대문구,천연동 145-0,37500.0,41.380271463935095
은평구 진관동 60-0,은평뉴타운솔하임,2017,45,2층 초과,2023-07-01,아파트,51500.0,89.776,37076.0,84.277,57730.586336077446,은평구,진관동 60-0,43533.333333333336,75.40774500349765
양천구 목동 965-0,목동롯데캐슬마에스트로,2019,60,2층 초과,2023-07-01,아파트,102000.0,94.465,60000.0,81.59,108611.8335470942,양천구,목동 965-0,68500.0,63.068634202090266
마포구 도화동 571-0,나눔빌딩,2015,26,2층 초과,2023-07-01,오피스텔,24000.000000000004,93.358,21000.0,86.975,22538.782389562835,마포구,도화동 571-0,20773.1,92.1660258347386
광진구 광장동 567-0,광나루현대,1996,85,2층 초과,2023-07-01,아파트,136000.0,92.052,60000.0,83.777,118732.94363635815,광진구,광장동 567-0,62600.0,52.723362263909
송파구 문정동 150-0,올림픽훼밀리타운,1988,136,2층 초과,2023-07-01,아파트,216000.0,96.951,86200.0,84.183,224849.30317152242,송파구,문정동 150-0,92487.5,41.13310501542782
송파구 문정동 150-0,올림픽훼밀리타운,1988,85,2층 초과,2023-07-01,아파트,174000.0,96.951,63184.52941176471,84.183,178483.5009078875,송파구,문정동 150-0,68388.88888888889,38.31664469881914
송파구 문정동 150-0,올림픽훼밀리타운,1988,118,2층 초과,2023-07-01,아파트,191700.0,96.951,80500.0,84.183,203425.20400222813,송파구,문정동 150-0,79800.0,39.22817744802455
양천구 신정동 1326-0,래미안목동아델리체(1326),2021,85,2층 초과,2023-07-01,아파트,135000.0,94.465,73333.33333333333,81.59,159130.38113857256,양천구,신정동 1326-0,86000.0,54.04373406553348
마포구 공덕동 457-0,공덕3삼성래미안,2004,60,2층 초과,2023-07-01,아파트,126000.0,93.358,58300.0,86.975,131626.81080469044,마포구,공덕동 457-0,61037.73375,46.371809342527165
마포구 공덕동 457-0,공덕3삼성래미안,2004,85,2층 초과,2023-07-01,아파트,145000.0,93.358,77000.0,86.975,158023.91685457504,마포구,공덕동 457-0,65500.0,41.449421900026564
양천구 신정동 312-0,목동신시가지9,1987,107,2층 초과,2023-07-01,아파트,191000.0,94.465,71800.0,81.59,205035.9784512803,양천구,신정동 312-0,74475.0,36.322893456328885
강동구 강일동 686-0,강일리버파크7단지,2009,85,2층 초과,2023-07-01,아파트,86500.0,94.01,41500.0,85.841,100563.62838275354,강동구,강일동 686-0,39666.66666666666,39.44434713084538
송파구 문정동 624-0,송파 아이파크,2015,26,2층 초과,2023-07-01,오피스텔,22800.0,96.951,20975.0,84.183,23558.187125651177,송파구,문정동 624-0,21276.25,90.3136132102181
송파구 문정동 624-0,송파 아이파크,2015,30,2층 초과,2023-07-01,오피스텔,31000.0,96.951,25045.83333333333,84.183,28436.800054138792,송파구,문정동 624-0,23245.0,81.74267131233299
서대문구 홍제동 460-0,인왕산현대,2000,60,2층 초과,2023-07-01,아파트,66500.0,89.097,33011.666666666664,83.08,78010.31597357852,서대문구,홍제동 460-0,44778.333333333336,57.40052808977136
성북구 돈암동 524-0,일신건영휴먼빌아파트,2005,85,2층 초과,2023-07-01,아파트,74500.0,89.128,45000.0,81.036,85692.3286211343,성북구,돈암동 524-0,65310.05,76.21458192453949
성북구 하월곡동 224-0,샹그레빌,2004,79,2층 초과,2023-07-01,아파트,59500.0,89.128,34000.0,81.036,74528.37211716714,성북구,하월곡동 224-0,40000.0,53.670835500224555
노원구 월계동 320-11,사슴3,1995,40,2층 초과,2023-07-01,아파트,40500.0,88.952,14700.0,83.126,48471.8068496172,노원구,월계동 320-11,19100.0,39.40434912867467
영등포구 양평동3가 90-1,거성파스텔,1999,85,2층 초과,2023-07-01,아파트,94500.0,92.435,55000.0,85.883,116242.34588003946,영등포구,양평동3가 90-1,67333.33333333333,57.92496084242865
마포구 창전동 440-0,창전동현대홈타운,2005,60,2층 초과,2023-07-01,아파트,110000.0,93.358,52000.0,86.975,121064.7907378524,마포구,창전동 440-0,5041.226565556258,4.164073249399387
은평구 응암동 771-0,e편한세상백련산,2022,60,2층 초과,2023-07-01,아파트,72500.0,89.776,43000.0,84.277,,은평구,응암동 771-0,,
성동구 행당동 347-0,대림e-편한세상,2000,85,2층 초과,2023-07-01,아파트,109500.0,94.874,60785.71428571428,84.774,124541.01678137454,성동구,행당동 347-0,56208.333333333336,45.13238673167751
성동구 행당동 347-0,대림e-편한세상,2000,60,2층 초과,2023-07-01,아파트,92550.0,94.874,45728.28571428571,84.774,108230.27690574068,성동구,행당동 347-0,55500.0,51.279550959973754
동대문구 이문동 225-0,대림e-편한세상,2003,60,2층 초과,2023-07-01,아파트,70500.0,89.772,39500.0,86.164,79076.0856413039,동대문구,이문동 225-0,40391.66666666666,51.079496840406115
성동구 행당동 347-0,대림e-편한세상,2000,60,2층 이하,2023-07-01,아파트,85000.0,94.874,42000.0,84.774,97039.26370227868,성동구,행당동 347-0,41342.6895179924,42.604084100260536
영등포구 여의도동 17-9,더하우스 소호 여의도 오피스텔,2017,24,2층 초과,2023-07-01,오피스텔,28000.0,92.435,24550.0,85.883,27097.59975114331,영등포구,여의도동 17-9,22228.043725,82.02956693262897
영등포구 당산동5가 42-0,당산삼성래미안4차,2003,133,2층 초과,2023-07-01,아파트,171750.0,92.435,115000.0,85.883,187296.0365470377,영등포구,당산동5가 42-0,98473.56167270464,52.57642579530716
은평구 수색동 416-1,진흥엣세벨,2003,78,2층 초과,2023-07-01,아파트,67000.0,89.776,35000.0,84.277,81294.49094866597,은평구,수색동 416-1,30450.0,37.45641266051827
동작구 사당동 1133-0,삼성래미안,2003,114,2층 초과,2023-07-01,아파트,135000.0,96.056,70500.0,83.141,128487.37488683952,동작구,사당동 1133-0,94000.0,73.15893883176227
영등포구 신길동 4934-0,삼성래미안,2001,85,2층 초과,2023-07-01,아파트,84000.0,92.435,42500.0,85.883,91818.52809847565,영등포구,신길동 4934-0,52499.99999999999,57.17800218240656
동작구 사당동 1133-0,삼성래미안,2003,85,2층 이하,2023-07-01,아파트,97500.0,96.056,54999.99999999999,83.141,95121.76496867563,동작구,사당동 1133-0,73729.26999999999,77.51040997218632
성북구 종암동 80-0,삼성래미안,2004,60,2층 초과,2023-07-01,아파트,68000.0,89.128,38500.0,81.036,77030.57039877016,성북구,종암동 80-0,53000.0,68.80385245186524
용산구 도원동 23-0,삼성래미안,2001,60,2층 초과,2023-07-01,아파트,106000.0,97.327,46999.99999999999,84.515,89286.76049285538,용산구,도원동 23-0,59200.0,66.30322309065868
서초구 방배동 2626-0,삼성래미안1,2003,115,2층 초과,2023-07-01,아파트,165000.0,102.799,90000.0,84.425,189266.7133975899,서초구,방배동 2626-0,101156.0,53.44627070662078
송파구 풍납동 513-0,금강캐스빌,2010,84,2층 초과,2023-07-01,아파트,71000.0,96.951,45000.0,84.183,69740.07353327105,송파구,풍납동 513-0,61326.34970164223,87.93559655824731
도봉구 창동 825-0,북한산아이파크5차,2004,84,2층 초과,2023-07-01,아파트,87500.0,85.441,44312.5,83.071,96823.51292077597,도봉구,창동 825-0,54416.66666666666,56.20191317701112
강남구 일원동 611-1,디에이치자이개포,2021,85,2층 초과,2023-07-01,아파트,290000.0,100.163,142714.2857142857,83.31,,강남구,일원동 611-1,,
강남구 일원동 611-1,디에이치자이개포,2021,119,2층 초과,2023-07-01,아파트,369000.0,100.163,201000.0,83.31,,강남구,일원동 611-1,,
중랑구 묵동 13-0,신내,1996,40,2층 초과,2023-07-01,아파트,37500.0,91.603,16250.0,86.41,49810.749908072146,중랑구,묵동 13-0,17455.217679291865,35.043073456043544
중랑구 묵동 13-0,신내,1996,60,2층 초과,2023-07-01,아파트,55000.0,91.603,30250.0,86.41,55706.16565821117,중랑구,묵동 13-0,24128.64,43.31412818473785
은평구 응암동 767-0,백련산에스케이뷰아이파크,2020,60,2층 초과,2023-07-01,아파트,82500.0,89.776,40105.0,84.277,90628.66459697452,은평구,응암동 767-0,37258.333333333336,41.11098127620115
은평구 응암동 767-0,백련산에스케이뷰아이파크,2020,85,2층 초과,2023-07-01,아파트,92600.0,89.776,51000.0,84.277,106429.23668788026,은평구,응암동 767-0,61250.0,57.549975839463016
중구 신당동 844-0,남산타운,2002,115,2층 초과,2023-07-01,아파트,148333.33333333334,89.391,75000.0,84.522,154459.31066269288,중구,신당동 844-0,79925.0,51.74501922680442
중구 신당동 844-0,남산타운,2002,60,2층 초과,2023-07-01,아파트,94820.0,89.391,45357.142857142855,84.522,110156.17263576695,중구,신당동 844-0,52545.454545454544,47.70087166989442
구로구 신도림동 646-0,대림e-편한세상4,2003,118,2층 초과,2023-07-01,아파트,152900.0,92.83,82000.0,84.451,165176.18920181014,구로구,신도림동 646-0,95000.0,57.51434299282098
성북구 하월곡동 225-0,래미안월곡,2006,60,2층 초과,2023-07-01,아파트,69575.0,89.128,37266.66666666666,81.036,73541.65853144978,성북구,하월곡동 225-0,43260.0,58.823802541113544
성북구 하월곡동 225-0,래미안월곡,2006,85,2층 초과,2023-07-01,아파트,85950.0,89.128,53250.00000000001,81.036,101396.32905076201,성북구,하월곡동 225-0,54900.0,54.14397198986901
영등포구 양평동3가 66-0,삼호,1998,85,2층 초과,2023-07-01,아파트,84000.0,92.435,47000.0,85.883,89249.22090083739,영등포구,양평동3가 66-0,43500.0,48.73992126870416
서초구 잠원동 54-7,신화,1997,57,2층 초과,2023-07-01,아파트,143350.0,102.799,52000.0,84.425,158962.14384881846,서초구,잠원동 54-7,56999.99999999999,35.85759390248917
동대문구 전농동 155-0,전농동삼성래미안,2000,85,2층 초과,2023-07-01,아파트,78850.0,89.772,39666.66666666666,86.164,98605.13951874763,동대문구,전농동 155-0,36214.19011667811,36.7264731771844
